 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5
174	WASP-12b_00213_out.fits	174	0	56319.753091	2456319.753091	2456319.752512	2456319.749644	NaN	-1	-52.368043	-20.03	100	0	0	25	40	60	0.407068	0.72124	0.395178	0.311541	0.064048	0.001028	0.002161	0.00132	0.001156	0.000795	395.872936	333.702668	299.337991	269.490731	80.607698	2952163.206066	4594.86812	2398.889249	2016.677583	2399.389249	2079.822417	6.509097	29.672343	1201730.02967	2390.955285	502.615016	4682	2298.301377	1685.486471	22.150225	22.551472	21.748978	354.361256	0.998636	1874.82076	1901.672929	1875.32076	2194.827071	6.513394	29.660053	1237025.557334	2397.954039	515.867084	4723	2308.749363	1678.578422	22.10669	22.532722	21.680658	358.594481	0.998512	1813.414874	1793.75908	1813.914874	2302.74092	6.513897	29.64852	836186.427769	2310.898059	361.844792	3734	2103.965869	1677.992141	22.048026	22.476277	21.619775	359.561388	0.998492	2429.870319	2346.756259	2430.370319	1749.743741	6.508843	29.707621	701251.705839	2286.813311	306.650177	3527	2048.683809	1691.631005	21.922252	22.258675	21.585829	353.110846	0.999002	3002.000819	2155.102235	3002.500819	1941.397765	6.504153	29.687042	177699.515123	2189.261179	81.168714	2243	1805.696954	1715.494155	21.192305	21.67984	20.704771	347.839791	0.997453
175	WASP-12b_00214_out.fits	175	0	56319.75447	2456319.75447	2456319.753891	2456319.751023	NaN	-1	-51.870201	-20.02	100	0	0	25	40	60	0.407045	0.721387	0.393461	0.310272	0.065831	0.001026	0.002152	0.001312	0.001152	0.00079	396.662073	335.199655	299.969019	269.419127	83.350193	2961832.204728	4590.004189	2402.801322	2016.089853	2403.301322	2080.410147	6.509098	29.672339	1205600.285044	2397.297651	502.899706	4790	2297.78811	1685.186339	21.538628	22.024581	21.052674	341.365878	0.996788	1878.76801	1901.110396	1879.26801	2195.389604	6.513394	29.660052	1241223.936982	2393.659085	518.546666	4802	2308.551145	1676.885019	21.580281	21.995888	21.164674	340.804196	0.997587	1817.375238	1793.229385	1817.875238	2303.270615	6.513897	29.648523	836309.621853	2310.325681	361.987762	3818	2103.294297	1677.474734	21.429938	21.882784	20.977091	344.233967	0.997544	2433.747382	2346.178823	2434.247382	1750.321177	6.508844	29.707618	701360.495109	2292.260156	305.968977	3653	2047.326551	1690.58164	21.305635	21.675672	20.935599	343.835524	0.998311	3005.97646	2154.539734	3006.47646	1941.960266	6.504153	29.687041	182938.150783	2178.640234	83.968958	2249	1807.101175	1713.622304	21.51791	22.104725	20.931095	354.65848	0.996924
176	WASP-12b_00215_out.fits	176	0	56319.755849	2456319.755849	2456319.755271	2456319.752402	NaN	-1	-51.372363	-20.02	100	0	0	25	40	60	0.405673	0.71732	0.396967	0.309699	0.065727	0.00102	0.002132	0.001312	0.001144	0.00079	397.754697	336.396171	302.48988	270.671506	83.146473	2971492.116843	4588.129295	2401.510208	2015.648834	2402.010208	2080.851166	6.509098	29.672339	1205454.492699	2391.748629	504.005512	4944	2298.790923	1684.07675	21.523284	21.994661	21.051907	334.139886	0.995006	1877.498706	1900.603436	1877.998706	2195.896564	6.513394	29.660045	1241184.440434	2393.814239	518.496557	4942	2310.606432	1677.025809	21.498921	21.986393	21.01145	336.318908	0.995522	1816.073854	1792.749309	1816.573854	2303.750691	6.513897	29.648519	844389.730452	2304.80009	366.361375	3990	2105.536188	1675.164256	21.634482	22.088804	21.180161	335.319487	0.995845	2432.536075	2345.717191	2433.036075	1750.782809	6.508843	29.707617	702656.175788	2284.896873	307.522052	3658	2046.844196	1689.076285	21.326584	21.907527	20.745641	340.271992	0.995029	3004.728304	2154.219079	3005.228304	1942.280921	6.504153	29.687054	183261.770169	2188.08744	83.754318	2328	1805.237659	1711.974672	20.928504	21.531852	20.325156	354.817166	0.99657
177	WASP-12b_00216_out.fits	177	0	56319.757229	2456319.757229	2456319.75665	2456319.753781	NaN	-1	-50.874472	-20	100	0	0	25	40	60	0.404941	0.718284	0.397199	0.310618	0.064614	0.001026	0.002149	0.001322	0.001153	0.000795	394.869122	334.285658	300.472391	269.342971	81.315631	2940951.090286	4570.420456	2397.755518	2018.091317	2398.255518	2078.408683	6.509098	29.672336	1190912.70901	2381.340016	500.101918	4645	2280.251018	1673.879985	22.22645	22.900298	21.552602	336.348035	0.992019	1873.726759	1903.128664	1874.226759	2193.371336	6.513394	29.660053	1229388.001653	2382.620654	515.981426	4693	2292.88736	1666.287971	22.280599	22.979085	21.582113	337.812709	0.992321	1812.375694	1795.206225	1812.875694	2301.293775	6.513897	29.648519	836059.949899	2297.742946	363.861393	3674	2089.975548	1664.066251	22.373177	23.115447	21.630906	338.878118	0.991984	2428.820335	2348.204604	2429.320335	1748.295396	6.508843	29.707619	697009.229712	2276.23815	306.211031	3495	2032.669211	1677.957135	22.162236	22.866245	21.458226	338.20444	0.992321	3000.94016	2156.497081	3001.44016	1940.002919	6.504153	29.687032	178493.909022	2179.674104	81.890182	2226	1794.278856	1703.117513	21.491162	22.06126	20.921064	328.387764	0.98615
178	WASP-12b_00217_out.fits	178	0	56319.758608	2456319.758608	2456319.758029	2456319.75516	NaN	-1	-50.376643	-20	100	0	0	25	40	60	0.406109	0.71869	0.397787	0.310006	0.064521	0.001022	0.002136	0.001314	0.001144	0.000788	397.528402	336.444155	302.644345	270.882527	81.860663	2966269.355447	4579.111105	2401.878299	2018.607587	2402.378299	2077.892413	6.509097	29.672341	1204629.967307	2392.598043	503.481966	5007	2291.851172	1677.870557	21.490616	21.873389	21.107843	330.611027	0.99528	1877.805897	1903.599335	1878.305897	2192.900665	6.513394	29.660054	1240380.03923	2389.938717	519.000772	5067	2302.668367	1669.821409	21.52554	21.934878	21.116202	332.279832	0.995508	1816.445423	1795.734408	1816.945423	2300.765592	6.513897	29.648527	844151.392962	2302.344702	366.64857	3968	2098.26833	1668.456012	21.528609	21.837408	21.21981	328.931175	0.996234	2432.857551	2348.692971	2433.357551	1747.807029	6.508843	29.707619	701952.537225	2280.283993	307.835576	3752	2041.523202	1683.566784	21.165482	21.689598	20.641365	331.477747	0.991722	3005.092948	2157.148235	3005.592948	1939.351765	6.504152	29.687049	179785.386029	2180.817558	82.439444	2499	1797.686643	1706.378676	20.768376	21.152905	20.383847	328.522454	0.993372
179	WASP-12b_00218_out.fits	179	0	56319.759987	2456319.759987	2456319.759408	2456319.756539	NaN	-1	-49.878788	-20.01	100	0	0	25	40	60	0.407629	0.722597	0.396415	0.308429	0.064864	0.001027	0.002159	0.00132	0.001147	0.000792	396.797874	334.626987	300.277932	268.878335	81.879696	2946419.245796	4573.239882	2399.692291	2018.206864	2400.192291	2078.293136	6.509097	29.672334	1201045.191712	2384.659581	503.654778	4857	2282.637475	1671.107336	21.597811	21.980317	21.215305	335.950329	0.997189	1875.673961	1903.202484	1876.173961	2193.297516	6.513393	29.660046	1235966.950966	2386.69255	517.857631	4926	2293.260183	1663.949108	21.585671	21.922224	21.249119	337.974166	0.998118	1814.272721	1795.320756	1814.772721	2301.179244	6.513897	29.648518	836431.69353	2303.564449	363.103231	3891	2089.141985	1663.477001	21.514033	21.839579	21.188486	336.863941	0.998084	2430.688547	2348.339416	2431.188547	1748.160584	6.508843	29.707617	694544.536634	2274.915804	305.305601	3635	2032.481161	1678.843413	21.215732	21.551186	20.880277	337.986475	0.998067	3002.876729	2156.621004	3003.376729	1939.878996	6.504153	29.687029	179476.064666	2176.366376	82.465924	2292	1792.525967	1701.143042	20.847753	21.342395	20.353111	340.346284	0.996243
180	WASP-12b_00219_out.fits	180	0	56319.761366	2456319.761366	2456319.760787	2456319.757918	NaN	-1	-49.380942	-20	100	0	0	25	40	60	0.406269	0.71797	0.396607	0.31116	0.064721	0.001012	0.002115	0.001302	0.001136	0.000781	401.353159	339.455331	304.552531	274.005847	82.918793	2972341.9984	4548.143368	2399.586222	2019.478057	2400.086222	2077.021943	6.509097	29.672346	1207568.962146	2374.509786	508.555058	4756	2278.013265	1661.906652	21.651072	21.993916	21.308228	329.299632	0.995625	1875.51556	1904.465337	1876.01556	2192.034663	6.513394	29.660057	1242194.240066	2372.824551	523.508676	4842	2288.943164	1652.899007	21.67199	21.969064	21.374916	330.792206	0.997261	1814.108953	1796.570939	1814.608953	2299.929061	6.513897	29.648526	844082.33309	2292.196732	368.241662	3824	2082.161405	1652.38425	21.677469	21.962057	21.392881	330.363412	0.99736	2430.547042	2349.525968	2431.047042	1746.974032	6.508843	29.707623	705386.842593	2262.790778	311.733126	3579	2027.392839	1666.581155	21.524885	21.821156	21.228615	330.492826	0.997142	3002.621753	2157.824591	3003.121753	1938.675409	6.504153	29.687036	180678.582651	2163.544265	83.510463	2246	1782.539246	1690.450264	21.201429	21.260021	21.142837	316.98009	0.993595
181	WASP-12b_00220_out.fits	181	0	56319.762745	2456319.762745	2456319.762166	2456319.759297	NaN	-1	-48.883055	-19.99	100	0	0	25	40	60	0.404556	0.717993	0.394927	0.311608	0.065395	0.001053	0.002209	0.001355	0.001189	0.000817	384.259261	325.097138	291.40709	262.121339	80.048264	2880866.961354	4604.20966	2400.669702	2019.667895	2401.169702	2076.832105	6.509098	29.67234	1165471.299393	2393.698642	486.891407	4292	2296.742755	1704.230656	22.912716	23.635475	22.189958	344.325827	0.994554	1876.642274	1904.642078	1877.142274	2191.857922	6.513394	29.66005	1203987.634032	2398.625182	501.949051	4357	2310.877613	1696.911456	22.880611	23.44563	22.315592	343.415745	0.996523	1815.270207	1796.749358	1815.770207	2299.750642	6.513897	29.648519	815621.26587	2316.07605	352.156513	3528	2109.791752	1694.505975	22.87594	23.576502	22.175379	343.114359	0.994581	2431.724878	2349.777229	2432.224878	1746.722771	6.508843	29.707623	684428.222284	2295.945048	298.10305	3350	2056.170483	1707.860956	22.745977	23.377129	22.114826	341.17786	0.995095	3003.755272	2158.282535	3004.255272	1938.217465	6.504154	29.687056	176829.839167	2193.119215	80.629378	2213	1820.971501	1730.981761	22.562196	23.20817	21.916223	341.887929	0.99497
182	WASP-12b_00221_out.fits	182	0	56319.764124	2456319.764124	2456319.763546	2456319.760676	NaN	-1	-48.385192	-19.99	100	0	0	25	40	60	0.406386	0.720936	0.39705	0.310015	0.064082	0.001077	0.002264	0.001386	0.001213	0.000833	377.157118	318.369994	286.457163	255.561531	76.894315	2851563.417237	4653.68057	2398.074294	2020.996249	2398.574294	2075.503751	6.509098	29.672339	1158834.853049	2421.565077	478.547888	4376	2339.077586	1751.433137	22.723249	23.467658	21.97884	341.131616	0.993151	1874.094076	1905.953694	1874.594076	2190.546306	6.513394	29.660048	1194579.704566	2424.382992	492.735557	4363	2350.26968	1743.576077	22.656756	23.382911	21.9306	342.618322	0.993924	1812.635969	1798.039557	1813.135969	2298.460443	6.513897	29.648516	810431.525489	2334.305239	347.183184	3558	2155.960714	1742.475242	22.641515	23.479719	21.803311	343.915454	0.99237	2429.069348	2351.088497	2429.569348	1745.411503	6.508844	29.707619	674822.480751	2326.185574	290.0983	3259	2097.432487	1754.883005	22.328955	23.126933	21.530977	336.575394	0.989106	3001.425658	2159.648776	3001.925658	1936.851224	6.504152	29.687058	171729.70643	2217.879546	77.429681	2222	1867.439633	1779.956339	22.006454	22.56515	21.447758	332.313164	0.992025
183	WASP-12b_00222_out.fits	183	0	56319.765504	2456319.765504	2456319.764925	2456319.762055	NaN	-1	-47.887329	-20.01	100	0	0	25	40	60	0.407342	0.721215	0.393475	0.309134	0.066643	0.001059	0.00223	0.001358	0.001188	0.000825	384.649218	323.458833	289.739598	260.142448	80.752779	2865726.659307	4602.969351	2401.159757	2021.385153	2401.659757	2075.114847	6.509097	29.672336	1167330.453184	2386.295409	489.181033	4700	2299.056065	1704.086415	22.365256	22.609473	22.121039	329.033727	0.997846	1877.062828	1906.276211	1877.562828	2190.223789	6.513394	29.660039	1200782.419246	2398.600433	500.617945	4686	2308.044343	1696.024761	22.359551	22.580343	22.138759	328.593562	0.998132	1815.695823	1798.514322	1816.195823	2297.985678	6.513897	29.648523	809194.303387	2312.479472	349.924967	3724	2107.780153	1695.976436	22.266124	22.506144	22.026104	327.424052	0.997368	2432.140055	2351.462787	2432.640055	1745.037213	6.508843	29.707615	676701.667774	2289.741665	295.536251	3485	2053.41896	1708.51495	22.06755	22.282317	21.852782	323.791287	0.995849	3004.337326	2159.959613	3004.837326	1936.540387	6.504153	29.687046	179048.2689	2200.809991	81.355623	2220	1821.920918	1730.569761	22.024627	22.146516	21.902737	327.468529	0.999311
184	WASP-12b_00223_out.fits	184	0	56319.766883	2456319.766883	2456319.766304	2456319.763434	NaN	-1	-47.389467	-20.03	100	0	0	25	40	60	0.403781	0.717977	0.396735	0.309093	0.066011	0.001063	0.002231	0.001372	0.001195	0.000828	379.962563	321.757518	289.134575	258.708024	79.709023	2874504.971057	4641.227755	2398.834708	2023.487618	2399.334708	2073.012382	6.509097	29.67234	1160670.849364	2412.292033	481.148565	4479	2326.797759	1735.523765	22.174462	22.386037	21.962888	325.92325	0.997371	1874.798673	1908.458039	1875.298673	2188.041961	6.513394	29.660051	1201312.869159	2419.183817	496.577755	4482	2340.138265	1727.223536	22.292386	22.481961	22.102811	324.930064	0.997494	1813.434661	1800.581922	1813.934661	2295.918078	6.513897	29.648522	816487.010483	2332.415997	350.060629	3623	2142.303571	1725.728566	22.160266	22.296509	22.024023	321.649791	0.997143	2429.858912	2353.52723	2430.358912	1742.97277	6.508843	29.707617	678706.708528	2309.563832	293.867915	3443	2085.320918	1739.041985	21.975513	22.332964	21.618063	330.002312	0.99577	3002.179504	2161.941079	3002.679504	1934.558921	6.504151	29.687041	177998.382888	2216.82098	80.294433	2276	1851.968512	1761.568114	22.093432	22.113939	22.072926	316.591441	0.998882
185	WASP-12b_00224_out.fits	185	0	56319.768262	2456319.768262	2456319.767683	2456319.764813	NaN	-1	-46.891612	-20.03	100	0	0	25	40	60	0.404714	0.718736	0.395557	0.309542	0.066108	0.001056	0.002211	0.001355	0.001186	0.000818	383.41864	325.011981	291.979735	260.989969	80.822174	2884819.916068	4610.781545	2401.964052	2018.958592	2402.464052	2077.541408	6.509097	29.672326	1167525.856234	2406.273676	485.200776	4658	2304.075051	1712.023399	21.898389	22.229661	21.567116	342.582479	0.998642	1877.916147	1904.031491	1878.416147	2192.468509	6.513394	29.660047	1206366.031084	2404.515498	501.70857	4711	2315.526102	1704.088682	21.890873	22.175777	21.605968	351.366169	0.999257	1816.570367	1796.071837	1817.070367	2300.428163	6.513896	29.64851	817674.595635	2313.841796	353.383968	3802	2119.556122	1702.375206	21.835256	22.248833	21.42168	349.114994	0.998337	2432.987533	2349.047183	2433.487533	1747.452817	6.508843	29.707606	681896.320727	2301.50068	296.283345	3577	2062.64369	1717.029741	21.561488	22.069468	21.053507	346.234299	0.99718	3004.972523	2157.516199	3005.472523	1938.983801	6.504154	29.687037	178882.968622	2197.007611	81.421187	2265	1829.444842	1738.084796	21.579123	21.826823	21.331424	336.070581	0.99883
186	WASP-12b_00225_out.fits	186	0	56319.769641	2456319.769641	2456319.769062	2456319.766193	NaN	-1	-46.393762	-20.01	100	0	0	25	40	60	0.406503	0.721315	0.395493	0.310996	0.064195	0.001062	0.002236	0.00137	0.001194	0.000822	382.693292	322.599322	288.694767	260.510238	78.09792	2870716.599191	4623.524918	2398.314913	2016.99857	2398.814913	2079.50143	6.509098	29.672337	1166956.132579	2401.237446	485.981149	4638	2312.025471	1717.549601	21.97602	22.275317	21.676723	329.07811	0.996669	1874.301248	1902.019258	1874.801248	2194.480742	6.513394	29.660055	1202970.354741	2408.644283	499.438777	4746	2323.117737	1709.983	22.021556	22.335502	21.707609	330.113356	0.996793	1812.957299	1794.080596	1813.457299	2302.419404	6.513897	29.64852	813582.94801	2334.702689	348.473899	3779	2122.020284	1709.452866	22.012984	22.318924	21.707044	329.38718	0.996667	2429.284454	2347.083354	2429.784454	1749.416646	6.508844	29.707617	680995.059853	2296.992684	296.472455	3520	2068.743498	1721.474217	21.79895	22.067215	21.530685	327.760797	0.996738	3001.482483	2155.63676	3001.982483	1940.86324	6.504153	29.687054	173168.236587	2201.909023	78.644592	2287	1834.421214	1746.115127	21.315062	21.684481	20.945644	327.827828	0.993594
187	WASP-12b_00226_out.fits	187	0	56319.77102	2456319.77102	2456319.770442	2456319.767572	NaN	-1	-45.895874	-20.01	100	0	0	25	40	60	0.40573	0.71931	0.395631	0.309825	0.065657	0.001136	0.002387	0.001464	0.001282	0.000886	357.088445	301.335323	270.230365	241.734348	74.075968	2749060.540599	4744.134679	2400.682863	2017.286698	2401.182863	2079.213302	6.509097	29.672348	1115375.139505	2459.96421	453.411125	4702	2403.537367	1836.493574	22.255543	22.677373	21.833714	350.317042	0.998387	1876.64623	1902.192485	1877.14623	2194.307515	6.513393	29.660053	1150128.191061	2460.886174	467.363425	4740	2414.483198	1828.878212	22.337513	22.69008	21.984946	354.966009	0.998973	1815.234284	1794.251631	1815.734284	2302.248369	6.513897	29.648518	779298.28093	2383.941265	326.894917	3807	2224.014758	1827.425302	22.392513	22.871307	21.91372	349.333417	0.997894	2431.716613	2347.262909	2432.216613	1749.237091	6.508843	29.707616	650260.44455	2369.487134	274.430882	3592	2171.48855	1840.567204	22.101903	22.532652	21.671154	356.200555	0.998455	3003.67938	2155.751171	3004.17938	1940.748829	6.504154	29.687046	169373.624057	2270.067809	74.611703	2476	1950.349287	1864.110171	21.793424	21.84728	21.739567	332.708743	0.999927
188	WASP-12b_00227_out.fits	188	0	56319.772399	2456319.772399	2456319.771821	2456319.768951	NaN	-1	-45.398028	-20.01	100	0	0	25	40	60	0.407122	0.719504	0.394995	0.312927	0.063907	0.001354	0.00285	0.001746	0.001537	0.001071	300.70189	252.463881	226.256313	203.562991	59.69152	2463470.973588	5081.49665	2399.995457	2016.774848	2400.495457	2079.725152	6.509098	29.672347	1002933.658863	2616.179061	383.358186	4574	2683.002033	2173.381271	22.850811	23.048301	22.65332	331.276266	0.998968	1876.003234	1901.652176	1876.503234	2194.847824	6.513394	29.660049	1030807.282051	2617.038051	393.883185	4551	2691.628251	2165.974359	22.817962	22.961245	22.674678	328.333959	0.999217	1814.674188	1793.718168	1815.174188	2302.781832	6.513897	29.648515	697535.182682	2547.176077	273.846472	3816	2521.769583	2166.970406	22.7125	22.838735	22.586266	324.524357	0.99884	2431.16516	2346.832866	2431.66516	1749.667134	6.508842	29.707622	587151.242413	2533.712188	231.735572	3640	2473.886063	2175.233346	22.757008	22.884955	22.629062	325.324137	0.998983	3002.979651	2155.236708	3003.479651	1941.263292	6.504155	29.687046	147977.266442	2462.705144	60.087285	2651	2273.154042	2197.924115	21.7817	21.253629	22.309772	270.178186	0.997652
189	WASP-12b_00228_out.fits	189	0	56319.773779	2456319.773779	2456319.7732	2456319.77033	NaN	-1	-44.900178	-20.03	100	0	0	25	40	60	0.404559	0.719077	0.396747	0.310118	0.064903	0.001184	0.002492	0.001533	0.001337	0.000928	341.588551	288.560003	258.874063	231.929754	69.955428	2650077.63247	4776.962661	2400.518947	2016.26813	2401.018947	2080.23187	6.509097	29.672337	1072113.519741	2473.069314	433.515354	4856	2431.58053	1885.141427	21.745339	21.821149	21.669529	352.900249	0.999948	1876.430201	1901.217316	1876.930201	2195.282684	6.513394	29.660048	1108507.510528	2474.894374	447.900938	4861	2441.659021	1876.670484	21.857576	21.964848	21.750303	2.083524	0.999903	1815.090873	1793.324675	1815.590873	2303.175325	6.513897	29.648518	752756.275881	2402.488338	313.323592	3889	2260.496685	1876.63321	21.884905	21.99128	21.77853	10.148456	0.999893	2431.502464	2346.340645	2432.002464	1750.159355	6.508843	29.707616	627299.409917	2380.263449	263.542008	3638	2208.775115	1888.887603	21.576149	21.659005	21.493293	348.751142	0.999931	3003.581515	2154.976058	3004.081515	1941.523942	6.504154	29.68706	161514.436143	2292.741982	70.445971	2416	1994.071975	1911.624586	21.035302	20.661833	21.408771	72.531518	0.998125
190	WASP-12b_00229_out.fits	190	0	56319.775158	2456319.775158	2456319.774579	2456319.771709	NaN	-1	-44.402344	-20	100	0	0	25	40	60	0.406883	0.720359	0.393296	0.308186	0.067707	0.001201	0.002531	0.001544	0.001353	0.000944	338.783765	284.644642	254.699963	227.839822	71.692285	2654906.756362	4851.63417	2400.750494	2017.439856	2401.250494	2079.060144	6.509098	29.672342	1080235.917756	2504.021182	431.400471	4675	2496.333333	1946.594953	22.206932	22.437738	21.976125	330.714458	0.998411	1876.737742	1902.419887	1877.237742	2194.080113	6.513394	29.660056	1111678.563498	2513.133361	442.347621	4630	2506.131298	1940.391571	22.179101	22.352205	22.005996	326.539703	0.998415	1815.334712	1794.419587	1815.834712	2302.080413	6.513897	29.648514	749420.297118	2436.087088	307.632802	3795	2321.486748	1939.519217	22.109505	22.323189	21.895821	330.806862	0.99864	2431.774317	2347.516563	2432.274317	1748.983437	6.508843	29.707623	625450.631441	2419.987343	258.452026	3633	2270.989796	1951.882331	21.903273	22.14474	21.661806	331.023011	0.998274	3004.122163	2156.115232	3004.622163	1940.384768	6.504151	29.687063	168357.264305	2330.591296	72.238004	2475	2055.595528	1970.048138	22.120145	22.147272	22.093018	318.949713	0.999682
191	WASP-12b_00230_out.fits	191	0	56319.776537	2456319.776537	2456319.775958	2456319.773088	NaN	-1	-43.904507	-19.96	100	0	0	25	40	60	0.405731	0.716649	0.397695	0.31026	0.065191	0.001034	0.002162	0.001334	0.001161	0.0008	392.437302	331.515836	298.112878	267.232301	81.441414	2902196.184005	4546.440776	2396.111387	2018.305495	2396.611387	2078.194505	6.509098	29.67234	1177509.84	2366.509218	497.572471	4670	2257.617737	1657.459817	21.490289	21.659789	21.320789	320.196945	0.992356	1872.171543	1903.256339	1872.671543	2193.243661	6.513394	29.660052	1211579.106498	2373.704952	510.416893	4745	2267.187978	1649.980078	21.592978	21.73644	21.449516	319.324983	0.992195	1810.755293	1795.31987	1811.255293	2301.18013	6.513897	29.648517	825780.546123	2287.182541	361.047066	3808	2068.617108	1648.158581	21.579872	21.698884	21.46086	318.575363	0.992149	2427.169212	2348.358394	2427.669212	1748.141606	6.508843	29.707618	687219.298137	2261.846667	303.831072	3590	2011.85474	1661.590062	21.282295	21.521049	21.04354	322.088913	0.991611	2999.214815	2156.974856	2999.714815	1939.525144	6.504154	29.687059	177617.233247	2165.293099	82.029187	2231	1773.832232	1683.533689	20.950903	20.61218	21.289625	305.467729	0.990205
192	WASP-12b_00231_out.fits	192	0	56319.777916	2456319.777916	2456319.777337	2456319.774467	NaN	-1	-43.406652	-19.94	100	0	0	25	40	60	0.406735	0.721299	0.395738	0.309549	0.065014	0.001048	0.002203	0.001348	0.001175	0.000811	388.059524	327.488417	293.485651	263.39299	80.17808	2869403.048816	4552.68633	2401.4916	2018.82166	2401.9916	2077.67834	6.509098	29.672338	1167086.576287	2369.828978	492.477131	4331	2255.08813	1660.545809	22.947084	22.771791	23.122376	303.880033	0.998371	1877.475011	1903.795174	1877.975011	2192.704826	6.513394	29.66005	1202404.882843	2371.03749	507.121835	4414	2266.591025	1653.431982	22.944326	22.809925	23.078728	306.660181	0.998334	1816.108611	1795.944644	1816.608611	2300.555356	6.513897	29.648524	813570.701415	2294.054745	354.643107	3499	2065.349746	1652.369695	22.935836	22.740255	23.131418	301.459171	0.998597	2432.542983	2348.924949	2433.042983	1747.575051	6.508843	29.707622	678264.323315	2266.574129	299.246477	3369	2011.602041	1665.548815	22.611714	22.418401	22.805026	305.333419	0.997333	3004.585663	2157.459001	3005.085663	1939.040999	6.504154	29.687055	175163.141243	2169.121616	80.753029	2145	1777.373469	1688.00452	22.375214	22.049799	22.70063	277.633957	0.999091
193	WASP-12b_00232_out.fits	193	0	56319.779295	2456319.779295	2456319.778716	2456319.775846	NaN	-1	-42.908831	-19.94	100	0	0	25	40	60	0.406833	0.721808	0.397033	0.309015	0.06442	0.001031	0.002166	0.001328	0.001153	0.000798	394.688977	333.244567	299.064683	268.005091	80.737112	2913249.502337	4542.617876	2397.551844	2018.969201	2398.051844	2077.530799	6.509097	29.672338	1185204.636364	2366.830485	500.75603	4608	2257.112755	1652.416512	22.094929	22.143729	22.046129	317.515484	0.997463	1873.498547	1903.894648	1873.998547	2192.605352	6.513393	29.660047	1221278.302185	2365.243051	516.34368	4735	2269.306748	1644.931338	22.105095	22.192161	22.018029	319.848664	0.997813	1812.17848	1795.988575	1812.67848	2300.511425	6.513896	29.648516	827936.974449	2288.406292	361.79632	3735	2064.473337	1643.987316	22.123002	22.13166	22.114343	315.46777	0.997702	2428.511025	2349.027271	2429.011025	1747.472729	6.508843	29.707614	687721.914811	2258.630207	304.486282	3517	2008.326353	1657.08942	21.761125	21.824917	21.697334	317.952466	0.996752	3000.698349	2157.471898	3001.198349	1939.028102	6.504152	29.68704	176312.310893	2168.591412	81.302688	2231	1770.242363	1680.47031	21.536935	21.266394	21.807476	284.700371	0.999169
